258.55896, 171.5
258.76812, 115
258.76812, 115
258.76812, 115
263.0817, 107
263.0817, 107
263.33094, 113.5
517.9525199999999, 94
517.9525199999999, 94
519.14298, 72.5
519.37626, 97
520.1496599999999, 137.5
520.93824, 133
523.07544, 132.5
523.07544, 132.5
